#File	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Leaf_S2_R1_001.fastq.gz	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Leaf_S2_R2_001.fastq.gz
#Total	98405454
#Matched	30241328	30.73135%
#Name	Reads	ReadsPct
395	664	0.00067%
103094	663	0.00067%
17304	659	0.00067%
81412	655	0.00067%
2338	653	0.00066%
16795	650	0.00066%
1894	649	0.00066%
18671	647	0.00066%
9359	647	0.00066%
27194	645	0.00066%
34237	642	0.00065%
102463	638	0.00065%
6720	634	0.00064%
80836	632	0.00064%
916	631	0.00064%
2232	627	0.00064%
11619	625	0.00064%
30668	625	0.00064%
7223	625	0.00064%
15803	624	0.00063%
90843	624	0.00063%
4830	621	0.00063%
16575	620	0.00063%
5421	620	0.00063%
51725	619	0.00063%
12910	618	0.00063%
166878	616	0.00063%
72504	616	0.00063%
78229	614	0.00062%
82162	614	0.00062%
4041	613	0.00062%
78718	612	0.00062%
4514	606	0.00062%
4541	604	0.00061%
34803	603	0.00061%
4538	603	0.00061%
16946	602	0.00061%
11292	601	0.00061%
32952	599	0.00061%
25224	596	0.00061%
1494	594	0.00060%
48156	588	0.00060%
14041	586	0.00060%
19823	585	0.00059%
28804	582	0.00059%
32067	581	0.00059%
25657	579	0.00059%
53559	579	0.00059%
1401	578	0.00059%
307	577	0.00059%
42020	574	0.00058%
43628	573	0.00058%
40742	572	0.00058%
166715	568	0.00058%
8868	563	0.00057%
251	561	0.00057%
56675	558	0.00057%
10040	557	0.00057%
1666	555	0.00056%
6640	553	0.00056%
9786	552	0.00056%
34036	546	0.00055%
772	546	0.00055%
101988	544	0.00055%
20404	541	0.00055%
6394	540	0.00055%
811	539	0.00055%
93356	536	0.00054%
2884	534	0.00054%
51279	534	0.00054%
22886	532	0.00054%
27833	525	0.00053%
91225	525	0.00053%
2409	524	0.00053%
13589	519	0.00053%
8577	519	0.00053%
920	517	0.00053%
51363	514	0.00052%
868	514	0.00052%
13993	513	0.00052%
36059	513	0.00052%
11421	507	0.00052%
4569	507	0.00052%
24501	505	0.00051%
138672	499	0.00051%
968	499	0.00051%
56763	492	0.00050%
18653	491	0.00050%
3980	490	0.00050%
64488	489	0.00050%
27397	487	0.00049%
8584	484	0.00049%
262337	483	0.00049%
28120	481	0.00049%
22182	480	0.00049%
47665	480	0.00049%
1336	479	0.00049%
13966	479	0.00049%
11829	477	0.00048%
2854	475	0.00048%
50093	475	0.00048%
57593	474	0.00048%
3110	471	0.00048%
44068	462	0.00047%
96737	462	0.00047%
121056	461	0.00047%
4482	461	0.00047%
29476	459	0.00047%
16242	458	0.00047%
36563	458	0.00047%
19720	457	0.00046%
12626	456	0.00046%
23625	456	0.00046%
9604	454	0.00046%
32723	453	0.00046%
59036	453	0.00046%
10108	452	0.00046%
37691	452	0.00046%
110741	451	0.00046%
13276	451	0.00046%
10136	450	0.00046%
41179	449	0.00046%
116648	448	0.00046%
105119	447	0.00045%
3385	447	0.00045%
78982	444	0.00045%
10729	441	0.00045%
459	440	0.00045%
11249	439	0.00045%
21833	439	0.00045%
