#File	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Stem_S7_R1_001.fastq.gz	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Stem_S7_R2_001.fastq.gz
#Total	120941380
#Matched	54519582	45.07935%
#Name	Reads	ReadsPct
186	11898	0.00984%
41144	11862	0.00981%
166715	11855	0.00980%
29518	11786	0.00975%
52620	11734	0.00970%
1443	11688	0.00966%
2567	11581	0.00958%
5948	11571	0.00957%
78699	11507	0.00951%
2191	11448	0.00947%
66672	11261	0.00931%
20794	11195	0.00926%
3578	11066	0.00915%
478	11008	0.00910%
9735	10854	0.00897%
2077	10736	0.00888%
80861	10736	0.00888%
8037	10694	0.00884%
198763	10665	0.00882%
10280	10610	0.00877%
83	10606	0.00877%
69430	10551	0.00872%
103	10442	0.00863%
11834	10441	0.00863%
12840	10407	0.00860%
78651	10391	0.00859%
18255	10379	0.00858%
35050	10367	0.00857%
177923	10210	0.00844%
66	10182	0.00842%
6371	10165	0.00840%
12830	10160	0.00840%
2520	10140	0.00838%
37	10132	0.00838%
54163	10108	0.00836%
51187	9979	0.00825%
69409	9841	0.00814%
5888	9840	0.00814%
2435	9762	0.00807%
21814	9586	0.00793%
53965	9579	0.00792%
23530	9574	0.00792%
12425	9522	0.00787%
274	9393	0.00777%
54195	9374	0.00775%
4766	9289	0.00768%
49834	9269	0.00766%
5463	9226	0.00763%
1618	9211	0.00762%
3938	9027	0.00746%
39167	9017	0.00746%
25018	8877	0.00734%
133	8828	0.00730%
17585	8800	0.00728%
4727	8759	0.00724%
1541	8671	0.00717%
1447	8588	0.00710%
215924	8468	0.00700%
17468	8430	0.00697%
771	8428	0.00697%
16330	8419	0.00696%
4526	8412	0.00696%
7844	8382	0.00693%
12731	8370	0.00692%
3743	8231	0.00681%
7976	8224	0.00680%
71882	8179	0.00676%
1628	8141	0.00673%
5318	8137	0.00673%
6002	7988	0.00660%
76420	7968	0.00659%
71874	7914	0.00654%
99674	7870	0.00651%
12039	7853	0.00649%
10166	7718	0.00638%
1253	7705	0.00637%
44872	7704	0.00637%
2521	7696	0.00636%
22152	7652	0.00633%
1990	7608	0.00629%
20636	7552	0.00624%
7114	7517	0.00622%
56947	7513	0.00621%
85167	7497	0.00620%
858	7452	0.00616%
2650	7445	0.00616%
19361	7425	0.00614%
5670	7410	0.00613%
6099	7409	0.00613%
30104	7329	0.00606%
1564	7318	0.00605%
2468	7310	0.00604%
7596	7302	0.00604%
1179	7295	0.00603%
29431	7274	0.00601%
38418	7199	0.00595%
12494	7184	0.00594%
5725	7144	0.00591%
13912	7099	0.00587%
114872	7055	0.00583%
11043	7031	0.00581%
66139	7011	0.00580%
42961	7001	0.00579%
17003	6999	0.00579%
740	6978	0.00577%
72135	6939	0.00574%
1057	6916	0.00572%
8261	6905	0.00571%
24107	6902	0.00571%
21150	6893	0.00570%
