#File	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Seed_S6_R1_001.fastq.gz	/home/jkimball/data_release/umgc/novaseq/190828_A00223_0198_BHCMFVDRXX/Kimball_Project_003/Seed_S6_R2_001.fastq.gz
#Total	102487828
#Matched	8597903	8.38919%
#Name	Reads	ReadsPct
22152	604	0.00059%
78651	596	0.00058%
25219	594	0.00058%
4447	593	0.00058%
858	593	0.00058%
18255	591	0.00058%
61120	588	0.00057%
10166	586	0.00057%
21419	586	0.00057%
5725	585	0.00057%
329921	580	0.00057%
21150	578	0.00056%
51738	577	0.00056%
1742	575	0.00056%
50830	574	0.00056%
1176	573	0.00056%
17585	573	0.00056%
5223	571	0.00056%
1364	570	0.00056%
1008	566	0.00055%
2169	565	0.00055%
7698	555	0.00054%
17744	553	0.00054%
82644	552	0.00054%
3305	551	0.00054%
26527	548	0.00053%
89710	548	0.00053%
68701	546	0.00053%
72870	546	0.00053%
43837	544	0.00053%
9434	542	0.00053%
35437	540	0.00053%
478	540	0.00053%
110741	539	0.00053%
17427	539	0.00053%
16573	538	0.00052%
19869	532	0.00052%
48844	532	0.00052%
18890	529	0.00052%
1030	528	0.00052%
62400	528	0.00052%
2907	527	0.00051%
47665	526	0.00051%
210642	525	0.00051%
2191	524	0.00051%
80861	523	0.00051%
1239	522	0.00051%
139189	521	0.00051%
8392	521	0.00051%
25022	517	0.00050%
36977	516	0.00050%
64	516	0.00050%
78067	515	0.00050%
56763	510	0.00050%
67226	509	0.00050%
344	507	0.00049%
13152	506	0.00049%
2431	505	0.00049%
66139	505	0.00049%
10902	502	0.00049%
16932	502	0.00049%
80494	502	0.00049%
173123	501	0.00049%
18543	501	0.00049%
5333	501	0.00049%
25907	497	0.00048%
190625	495	0.00048%
3427	495	0.00048%
75215	493	0.00048%
57000	491	0.00048%
75078	485	0.00047%
189601	484	0.00047%
1232	480	0.00047%
3980	474	0.00046%
4529	474	0.00046%
95	473	0.00046%
6002	471	0.00046%
618	470	0.00046%
84446	470	0.00046%
16305	469	0.00046%
26479	469	0.00046%
1095	468	0.00046%
274	468	0.00046%
6640	465	0.00045%
389	464	0.00045%
52652	461	0.00045%
26319	454	0.00044%
2731	454	0.00044%
31704	454	0.00044%
23608	453	0.00044%
39805	452	0.00044%
208678	447	0.00044%
51017	447	0.00044%
2633	446	0.00044%
1590	444	0.00043%
4085	444	0.00043%
22470	443	0.00043%
13966	442	0.00043%
24342	442	0.00043%
14743	441	0.00043%
25657	441	0.00043%
91282	441	0.00043%
8965	439	0.00043%
58496	435	0.00042%
26158	433	0.00042%
50851	433	0.00042%
135170	431	0.00042%
8548	430	0.00042%
37809	426	0.00042%
21814	425	0.00041%
69409	425	0.00041%
1564	421	0.00041%
21833	417	0.00041%
27603	417	0.00041%
26094	415	0.00040%
2558	414	0.00040%
10792	411	0.00040%
37	410	0.00040%
10040	407	0.00040%
51910	407	0.00040%
22057	406	0.00040%
8939	405	0.00040%
93811	403	0.00039%
12494	398	0.00039%
80809	398	0.00039%
66672	393	0.00038%
16266	392	0.00038%
27939	391	0.00038%
7332	391	0.00038%
37968	390	0.00038%
42027	387	0.00038%
48568	387	0.00038%
13570	386	0.00038%
577	385	0.00038%
1628	384	0.00037%
27635	383	0.00037%
60648	383	0.00037%
13772	382	0.00037%
22140	382	0.00037%
18368	381	0.00037%
51187	378	0.00037%
79442	378	0.00037%
2656	377	0.00037%
42122	377	0.00037%
30412	376	0.00037%
39830	373	0.00036%
120817	372	0.00036%
2828	372	0.00036%
20203	371	0.00036%
1559	370	0.00036%
2455	370	0.00036%
9001	368	0.00036%
64817	367	0.00036%
17302	366	0.00036%
9044	366	0.00036%
186501	365	0.00036%
23522	365	0.00036%
6694	365	0.00036%
1015	363	0.00035%
16657	363	0.00035%
223	362	0.00035%
6297	359	0.00035%
727	359	0.00035%
312	358	0.00035%
20964	357	0.00035%
50093	357	0.00035%
27999	354	0.00035%
43966	353	0.00034%
78718	353	0.00034%
5515	351	0.00034%
71596	348	0.00034%
7670	348	0.00034%
2728	347	0.00034%
8074	346	0.00034%
2139	345	0.00034%
2228	345	0.00034%
42930	345	0.00034%
3875	341	0.00033%
15687	339	0.00033%
7342	338	0.00033%
1148	337	0.00033%
21427	337	0.00033%
32505	337	0.00033%
1345	336	0.00033%
15688	335	0.00033%
18653	335	0.00033%
54149	335	0.00033%
56432	335	0.00033%
20120	334	0.00033%
637	334	0.00033%
7003	333	0.00032%
2232	332	0.00032%
54137	329	0.00032%
26620	328	0.00032%
95242	328	0.00032%
60970	327	0.00032%
8261	326	0.00032%
39320	325	0.00032%
21806	324	0.00032%
75007	323	0.00032%
1810	322	0.00031%
6078	321	0.00031%
1962	320	0.00031%
22505	320	0.00031%
118287	319	0.00031%
13231	319	0.00031%
4568	319	0.00031%
15561	317	0.00031%
890	317	0.00031%
21963	314	0.00031%
940	313	0.00031%
12910	312	0.00030%
26267	312	0.00030%
4819	312	0.00030%
12527	310	0.00030%
30104	310	0.00030%
40567	310	0.00030%
45007	309	0.00030%
4590	309	0.00030%
42636	308	0.00030%
189680	306	0.00030%
41026	305	0.00030%
46280	305	0.00030%
6720	305	0.00030%
920	304	0.00030%
114	302	0.00029%
7976	302	0.00029%
105022	301	0.00029%
23484	301	0.00029%
27355	301	0.00029%
12425	299	0.00029%
2060	299	0.00029%
2173	299	0.00029%
1865	298	0.00029%
19559	298	0.00029%
23826	298	0.00029%
14387	297	0.00029%
395	297	0.00029%
165773	296	0.00029%
24508	296	0.00029%
34390	296	0.00029%
10719	294	0.00029%
27259	293	0.00029%
79824	293	0.00029%
36477	292	0.00028%
5052	291	0.00028%
5578	289	0.00028%
