Orthogroup,Zizania_palustris,Oryza_sativa
OG0005762,1,1
OG0005762,1,1
OG0005763,1,1
OG0005764,1,1
OG0005766,2,6
OG0005767,1,1
OG0005768,2,2
OG0005769,1,1
OG0005770,2,1
OG0005771,1,1
OG0005771,3,1
OG0005772,2,1
OG0005773,1,1
OG0005774,3,2
OG0005775,1,1
OG0005776,2,2
OG0005777,1,1
OG0005778,1,2
OG0005779,1,1
OG0005780,1,1
OG0005781,1,2
OG0005782,2,1
OG0005782,2,2
OG0005783,1,2
OG0005784,3,1
OG0005791,1,1
OG0005792,1,1
OG0005792,1,1
OG0005792,1,1
OG0005794,2,1
OG0005797,1,1
OG0005798,2,1
OG0005801,3,1
OG0005802,1,1
OG0005802,2,1
OG0005803,2,1
OG0005804,1,2
OG0005804,1,1
OG0005805,1,1
OG0005806,2,2
OG0005808,1,2
OG0005808,1,2
OG0005810,5,1
OG0005810,3,1
OG0005811,1,2
OG0005812,2,1
OG0005813,1,2
OG0005813,1,1
OG0005814,1,1
OG0005814,2,1
OG0005815,3,1
OG0005816,1,1
OG0005817,2,1
OG0005819,1,1
OG0005819,2,2
OG0005820,1,1
OG0005821,1,1
OG0005821,1,1
OG0005822,3,2
OG0005823,1,3
OG0005824,1,1
OG0005824,1,1
OG0005825,1,1
OG0005826,2,1
OG0005827,2,1
OG0005828,1,1
OG0005829,3,1
OG0005830,2,1
OG0005831,2,1
OG0005831,3,1
OG0005832,1,1
OG0005833,1,1
OG0005833,1,1
OG0005834,1,2
OG0005835,1,1
OG0005836,1,1
OG0005837,2,1
OG0005838,2,2
OG0005839,3,1
OG0005840,1,1
OG0005841,3,1
OG0005842,1,1
OG0005843,1,2
OG0005845,1,1
OG0005845,1,2
OG0005846,2,2
OG0005847,2,2
OG0005847,1,1
OG0005848,1,1
OG0005849,3,1
OG0005850,2,1
OG0005850,1,1
OG0005851,1,3
OG0005852,2,3
OG0005854,2,1
OG0005855,2,1
OG0005855,1,1
OG0005857,1,1
OG0005858,1,1
OG0005859,1,1
OG0005860,2,1
OG0005862,2,1
OG0005863,1,2
OG0005864,2,1
OG0005865,1,4
OG0005866,2,1
OG0005866,2,1
OG0005867,6,1
OG0005868,1,1
OG0005870,1,2
OG0005870,1,1
OG0005871,2,1
OG0005872,4,1
OG0005873,2,1
OG0005874,1,1
OG0005876,2,2
OG0005877,1,1
OG0005878,1,1
OG0005879,2,1
OG0005880,1,1
OG0005881,1,1
OG0005882,1,1
OG0005883,2,1
OG0005884,1,1
OG0005885,2,1
OG0005886,2,1
OG0005887,2,1
OG0005887,1,2
OG0005888,1,2
OG0005889,1,1
OG0005890,1,1
OG0005890,1,1
OG0005891,1,3
OG0005892,1,2
OG0005892,1,1
OG0005893,1,1
OG0005894,3,2
OG0005895,1,1
OG0005896,1,1
OG0005898,1,3
OG0005899,2,1
OG0005900,1,1
OG0005901,1,1
OG0005902,1,1
OG0005903,1,1
OG0005904,1,1
OG0005905,1,2
OG0005906,1,1
OG0005906,2,1
OG0005907,3,1
OG0005908,2,1
OG0005909,1,1
OG0005910,2,1
OG0005910,2,1
OG0005911,1,1
OG0005913,1,1
OG0005914,1,1
OG0005914,1,1
OG0005915,2,1
OG0005916,2,1
OG0005917,2,1
OG0005918,4,1
OG0005919,2,1
OG0005919,1,1
OG0005919,1,1
OG0005920,2,1
OG0005921,1,1
OG0005922,1,1
OG0005923,2,2
OG0005924,4,1
OG0005925,2,1
OG0005926,1,1
OG0005927,2,1
OG0005928,1,1
OG0005929,2,1
OG0005930,1,1
OG0005932,1,1
OG0005934,1,1
OG0005935,5,1
OG0005936,2,1
OG0005937,1,1
OG0005938,1,1
OG0005939,1,1
OG0005940,2,1
OG0005940,1,2
OG0005941,1,1
OG0005941,2,1
OG0005943,1,1
OG0005943,1,2
OG0005944,3,1
OG0005945,1,1
OG0005946,1,1
OG0005946,1,1
OG0005947,1,1
OG0005950,2,1
OG0005951,1,1
OG0005955,2,1
OG0005956,2,1
OG0005958,1,2
OG0005960,1,1
OG0005961,2,1
OG0005962,1,1
OG0005962,2,2
OG0005963,1,1
OG0005964,1,1
OG0005966,2,1
OG0005967,1,1
OG0005968,2,1
OG0005969,2,3
OG0005971,1,1
OG0005972,1,1
OG0005972,1,1
OG0005973,1,1
OG0005974,1,1
OG0005975,2,2
OG0005976,1,1
OG0005977,1,1
OG0005980,2,2
OG0005980,3,2
OG0005981,2,2
OG0005982,1,1
OG0005983,1,3
OG0005985,1,1
OG0005986,1,1
OG0005987,1,1
OG0005988,1,2
OG0005988,1,1
OG0005989,1,1
OG0005990,2,1
OG0005990,1,1
OG0005992,1,1
OG0005993,1,1
OG0005993,1,1
OG0005994,1,2
OG0005995,1,1
OG0005995,1,1
OG0005996,1,1
OG0005997,1,1
OG0005997,1,1
OG0005998,2,1
OG0005999,1,2
OG0005999,1,1
OG0006000,1,1
OG0006000,2,1
OG0006001,1,1
OG0006002,3,1
OG0006003,2,2
OG0006004,1,2
OG0006005,1,2
OG0006006,1,1
OG0006007,2,1
OG0006007,3,1
OG0006008,3,1
OG0006009,2,1
OG0006009,4,1
OG0006011,2,1
OG0006012,2,2
OG0006014,1,1
OG0006015,1,1
OG0006016,2,1
OG0006017,1,3
OG0006018,1,1
OG0006019,1,1
OG0006019,1,2
OG0006021,1,1
OG0006022,2,2
OG0006023,1,1
OG0006024,1,2
OG0006025,2,1
OG0006028,3,1
OG0006029,1,1
OG0006029,2,2
OG0006030,1,1
OG0006030,1,1
OG0006032,2,1
OG0006033,1,1
OG0006034,1,1
OG0006035,2,1
OG0006036,1,3
OG0006037,1,1
OG0006038,2,5
OG0006039,2,2
OG0006040,2,1
OG0006042,1,1
OG0006043,1,1
OG0006044,4,2
OG0006045,1,1
OG0006045,2,1
OG0006046,5,1
OG0006046,1,1
OG0006046,1,1
OG0006047,1,1
OG0006048,1,1
OG0006048,2,2
OG0006049,3,1
OG0006051,2,1
OG0006052,3,1
OG0006053,1,1
OG0006056,4,2
OG0006057,1,1
OG0006058,3,1
OG0006058,8,1
OG0006059,3,1
OG0006060,2,1
OG0006061,1,1
OG0006062,1,1
OG0006062,2,1
OG0006063,1,1
OG0006064,1,2
OG0006065,1,1
OG0006066,2,1
OG0006066,1,1
OG0006068,1,1
OG0006069,1,1
OG0006069,1,1
OG0006070,1,1
OG0006071,1,1
OG0006071,1,1
OG0006072,1,2
OG0006073,1,1
OG0006074,2,1
OG0006074,1,3
OG0006075,1,2
OG0006076,1,1
OG0006077,1,2
OG0006079,1,1
OG0006081,2,1
OG0006084,2,1
OG0006085,1,1
OG0006086,2,1
OG0006086,1,1
OG0006087,1,1
OG0006088,2,1
OG0006090,3,2
OG0006091,2,1
OG0006093,2,1
OG0006094,1,1
OG0006095,2,1
OG0006096,1,4
OG0006097,1,1
OG0006098,1,1
OG0006099,1,1
OG0006100,2,1
OG0006101,1,1
OG0006101,3,1
OG0006102,2,1
OG0006103,2,3
OG0006104,1,1
OG0006104,2,1
OG0006105,1,1
OG0006106,1,1
OG0006107,1,1
OG0006108,1,1
OG0006109,2,2
OG0006110,1,1
OG0006112,2,1
OG0006114,2,1
OG0006116,2,1
OG0006117,3,2
OG0006118,3,1
OG0006124,1,2
OG0006125,1,1
OG0006125,2,1
OG0006126,2,1
OG0006127,1,1
OG0006128,1,1
OG0006128,1,2
OG0006129,1,1
OG0006130,1,1
OG0006131,1,1
OG0006132,1,2
OG0006132,1,1
OG0006133,1,1
OG0006134,1,1
OG0006135,1,2
OG0006136,3,2
OG0006137,2,1
OG0006138,1,2
OG0006138,1,2
OG0006139,1,1
OG0006140,2,1
OG0006142,2,1
OG0006144,1,2
OG0006145,1,1
OG0006146,1,2
OG0006148,1,1
OG0006148,2,1
OG0006149,1,1
OG0006150,1,1
OG0006151,1,1
OG0006152,1,3
OG0006154,1,1
OG0006155,3,1
OG0006156,1,1
OG0006157,1,1
OG0006157,2,1
OG0006159,1,1
OG0006160,1,1
OG0006161,2,1
OG0006162,1,1
OG0006162,2,2
OG0006162,2,5
OG0006163,1,2
OG0006164,3,1
OG0006164,1,1
OG0006165,1,1
OG0006166,2,1
OG0006167,1,1
OG0006169,2,1
OG0006170,2,1
OG0006171,1,1
OG0006172,1,1
OG0006173,1,1
OG0006173,2,1
OG0006173,1,1
OG0006174,1,1
OG0006175,2,2
OG0006175,1,1
OG0006176,1,1
OG0006178,2,1
OG0006178,1,2
OG0006179,1,1
OG0006180,2,2
OG0006182,2,1
OG0006182,2,1
OG0006183,1,1
OG0006184,2,3
OG0006186,1,1
OG0006187,2,1
OG0006187,1,1
OG0006188,2,1
OG0006189,2,1
OG0006190,2,2
OG0006190,1,1
OG0006191,3,5
OG0006192,1,2
OG0006194,2,1
OG0006194,2,1
OG0006195,1,2
OG0006196,3,1
OG0006197,1,1
OG0006197,1,1
OG0006198,2,1
OG0006198,2,1
OG0006199,1,2
OG0006200,1,1
OG0006202,2,1
OG0006203,1,1
OG0006204,1,2
OG0006205,1,1
OG0006206,1,1
OG0006206,1,1
OG0006209,2,1
OG0006210,1,1
OG0006211,1,1
OG0006212,2,1
OG0006213,2,1
OG0006213,1,1
OG0006214,2,1
OG0006214,1,1
OG0006215,2,1
OG0006216,1,1
OG0006216,1,1
OG0006217,1,1
OG0006218,1,1
OG0006220,3,1
OG0006221,1,1
OG0006222,2,2
OG0006223,1,1
OG0006225,2,1
OG0006226,1,1
OG0006227,1,1
OG0006229,1,1
OG0006230,1,1
OG0006231,1,2
OG0006232,1,1
OG0006233,1,1
OG0006234,1,1
OG0006235,1,2
OG0006236,1,1
OG0006236,1,1
OG0006237,1,1
OG0006239,1,1
OG0006240,2,2
OG0006241,3,1
OG0006241,2,1
OG0006242,3,3
OG0006243,2,1
OG0006244,1,2
OG0006245,2,1
OG0006246,1,1
OG0006247,1,1
OG0006248,1,1
OG0006249,1,1
OG0006250,3,1
OG0006251,2,1
OG0006252,1,2
OG0006253,2,1
OG0006254,3,1
OG0006255,1,2
OG0006256,1,1
OG0006257,1,1
OG0006258,1,1
OG0006259,1,1
OG0006260,2,1
OG0006261,2,1
OG0006262,2,1
OG0006264,2,1
OG0006265,2,2
OG0006266,2,4
OG0006267,1,1
OG0006268,2,1
OG0006268,2,1
OG0006269,2,1
OG0006270,1,2
OG0006271,2,1
OG0006272,2,2
OG0006273,1,2
OG0006274,1,3
OG0006274,2,2
OG0006276,1,1
OG0006279,1,1
OG0006280,2,1
OG0006282,2,1
OG0006283,2,1
OG0006283,1,3
OG0006284,1,1
OG0006284,1,1
OG0006285,2,1
OG0006286,1,2
OG0006287,2,1
OG0006288,1,1
OG0006289,1,2
OG0006290,2,1
OG0006291,1,1
OG0006291,1,1
OG0006292,2,1
OG0006293,1,1
OG0006294,1,1
OG0006295,1,1
OG0006295,4,1
OG0006296,1,1
OG0006300,2,1
OG0006300,1,1
OG0006302,2,1
OG0006303,2,1
OG0006305,1,2
OG0006305,1,2
OG0006306,1,1
OG0006306,1,1
OG0006307,1,2
OG0006308,1,3
OG0006309,1,1
OG0006310,1,2
OG0006311,2,2
OG0006312,2,1
OG0006313,2,2
OG0006314,1,1
OG0006315,1,2
OG0006317,2,2
OG0006317,3,1
OG0006318,1,2
OG0006319,3,1
OG0006320,1,1
OG0006321,1,1
OG0006322,1,1
OG0006322,1,1
OG0006324,1,1
OG0006325,2,2
OG0006326,2,1
OG0006326,2,2
OG0006327,3,1
OG0006328,1,1
OG0006328,1,1
OG0006333,1,1
OG0006333,1,1
OG0006334,4,1
OG0006335,1,3
OG0006336,1,1
OG0006337,2,2
OG0006339,2,2
OG0006340,2,1
OG0006341,3,1
OG0006341,2,1
OG0006343,2,2
OG0006343,3,2
OG0006344,1,2
OG0006345,1,1
OG0006346,1,1
OG0006347,1,1
OG0006348,1,1
OG0006349,1,1
OG0006350,2,1
OG0006351,2,2
OG0006352,6,1
OG0006354,2,3
OG0006355,2,2
OG0006356,2,2
OG0006357,1,1
OG0006358,1,1
OG0006358,1,2
OG0006359,3,1
OG0006359,1,1
OG0006359,2,1
OG0006360,2,1
OG0006362,1,1
OG0006364,2,1
OG0006365,2,2
OG0006366,2,1
OG0006367,1,1
OG0006367,2,1
OG0006367,1,1
OG0006368,2,1
OG0006369,2,1
OG0006370,1,1
OG0006371,2,2
OG0006372,1,1
OG0006373,1,1
OG0006374,1,2
OG0006375,2,1
OG0006376,1,1
OG0006377,3,1
OG0006378,1,1
OG0006379,1,1
OG0006380,1,1
OG0006381,2,2
OG0006382,1,1
OG0006383,1,1
OG0006384,1,1
OG0006384,1,1
OG0006385,1,1
OG0006385,2,1
OG0006386,1,1
OG0006386,1,1
OG0006387,1,1
OG0006387,1,1
OG0006388,1,1
OG0006388,2,1
OG0006389,1,1
OG0006390,2,1
OG0006391,2,2
OG0006392,2,1
OG0006393,2,2
OG0006394,1,1
OG0006394,1,3
OG0006395,2,2
OG0006396,1,1
OG0006397,2,1
OG0006398,1,1
OG0006398,1,1
OG0006399,2,1
OG0006399,1,1
OG0006400,1,1
OG0006400,1,1
OG0006401,1,1
OG0006402,1,1
OG0006402,2,5
OG0006403,1,1
OG0006404,1,2
OG0006405,1,1
OG0006406,1,1
OG0006406,2,1
OG0006407,2,4
OG0006407,2,1
OG0006408,2,1
OG0006409,1,1
OG0006410,1,1
OG0006411,1,1
OG0006412,1,1
OG0006412,1,1
OG0006414,1,1
OG0006414,2,2
OG0006415,1,2
OG0006417,2,1
OG0006417,2,1
OG0006418,2,1
OG0006419,1,1
OG0006420,3,1
OG0006421,1,1
OG0006422,2,1
OG0006423,1,2
OG0006424,2,1
OG0006425,1,1
OG0006426,1,1
OG0006426,1,2
OG0006427,1,1
OG0006427,1,1
OG0006428,1,1
OG0006429,3,2
OG0006430,1,1
OG0006431,1,3
OG0006432,1,1
OG0006433,1,1
OG0006435,1,1
OG0006435,2,1
OG0006437,1,2
OG0006438,1,1
OG0006439,2,2
OG0006440,2,1
OG0006440,2,1
OG0006441,3,2
OG0006442,2,2
OG0006444,1,1
OG0006445,1,1
OG0006446,2,1
OG0006447,1,1
OG0006448,2,1
OG0006448,1,2
OG0006449,2,2
OG0006450,1,1
OG0006451,1,1
OG0006453,1,1
OG0006454,1,1
OG0006454,1,1
OG0006456,1,1
OG0006457,1,1
OG0006458,1,2
OG0006459,1,2
OG0006460,1,1
OG0006460,1,1
OG0006461,1,1
OG0006461,2,1
OG0006462,1,2
OG0006463,1,1
OG0006463,1,1
OG0006464,2,2
OG0006465,1,2
OG0006466,1,1
OG0006467,1,2
OG0006468,2,1
OG0006469,2,1
OG0006471,1,2
OG0006472,1,1
OG0006473,1,2
OG0006473,1,1
OG0006475,2,1
OG0006476,1,2
OG0006477,1,1
OG0006477,1,1
OG0006478,1,2
OG0006479,1,2
OG0006481,1,1
OG0006483,1,1
OG0006484,1,1
OG0006484,1,3
OG0006484,1,1
OG0006491,7,1
OG0006494,2,1
OG0006496,1,1
OG0006497,1,2
OG0006498,1,1
OG0006499,1,1
OG0006499,2,1
OG0006500,2,2
OG0006500,1,1
OG0006501,1,1
OG0006501,1,1
OG0006502,1,1
OG0006503,1,2
OG0006504,1,1
OG0006504,1,1
OG0006504,1,1
OG0006505,2,1
OG0006506,1,1
OG0006507,2,2
OG0006508,1,1
OG0006509,1,1
OG0006510,1,1
OG0006510,1,1
OG0006511,1,1
OG0006513,2,1
OG0006513,1,1
OG0006514,1,1
OG0006515,1,1
OG0006516,1,1
OG0006517,2,1
OG0006517,3,2
OG0006519,2,2
OG0006520,1,2
OG0006521,1,3
OG0006522,2,1
OG0006523,1,1
OG0006525,2,1
OG0006526,1,2
OG0006527,2,1
OG0006527,1,1
OG0006529,3,1
OG0006531,1,1
OG0006533,2,1
OG0006534,2,1
OG0006535,1,1
OG0006537,2,1
OG0006537,1,1
OG0006538,1,1
OG0006539,1,1
OG0006540,2,1
OG0006542,3,2
OG0006544,1,1
OG0006545,1,1
OG0006546,3,1
OG0006547,2,1
OG0006548,1,2
OG0006549,2,1
OG0006549,2,1
OG0006550,2,1
OG0006551,1,2
OG0006552,1,1
OG0006553,2,2
OG0006554,1,1
OG0006555,1,1
OG0006556,1,1
OG0006559,1,1
OG0006560,1,1
OG0006561,2,1
OG0006562,2,2
OG0006563,2,3
OG0006564,1,1
OG0006565,1,1
OG0006566,1,1
OG0006567,1,1
OG0006568,2,1
OG0006569,1,1
OG0006570,1,1
OG0006570,2,1
OG0006571,1,2
OG0006573,1,1
OG0006573,1,1
OG0006574,3,2
OG0006575,1,1
OG0006576,1,2
OG0006577,2,1
OG0006579,2,1
OG0006579,2,1
OG0006580,1,1
OG0006580,2,1
OG0006581,1,1
OG0006582,2,1
OG0006584,2,1
OG0006586,3,1
OG0006587,1,1
OG0006588,2,1
OG0006589,1,2
OG0006590,1,1
OG0006591,2,3
OG0006592,2,2
OG0006595,2,3
OG0006596,1,2
OG0006596,2,1
OG0006597,3,2
OG0006598,1,1
OG0006599,1,1
OG0006600,1,1
OG0006601,1,1
OG0006602,1,3
OG0006603,1,2
OG0006604,3,1
OG0006605,1,1
OG0006606,4,1
OG0006607,2,1
OG0006609,1,3
OG0006610,1,1
OG0006610,2,1
OG0006611,1,1
OG0006611,1,1
OG0006612,1,2
OG0006613,1,1
OG0006614,1,1
OG0006615,2,1
OG0006616,1,1
OG0006617,1,3
OG0006617,2,2
OG0006618,1,1
OG0006618,1,1
OG0006619,1,2
OG0006620,2,1
OG0006621,2,2
OG0006623,2,1
OG0006624,1,2
OG0006625,1,1
OG0006627,1,1
OG0006628,1,2
OG0006630,1,1
OG0006632,2,1
OG0006632,2,1
OG0006633,1,1
OG0006633,1,1
OG0006634,1,1
OG0006635,1,1
OG0006636,2,1
OG0006637,1,1
OG0006638,1,1
OG0006639,2,2
OG0006639,2,1
OG0006640,1,4
OG0006642,2,2
OG0006644,1,1
OG0006645,1,1
OG0006647,1,2
OG0006648,1,1
OG0006649,2,1
OG0006650,1,1
OG0006651,1,1
OG0006652,1,1
OG0006653,1,1
OG0006654,1,1
OG0006655,1,1
OG0006656,2,2
OG0006657,1,1
OG0006658,1,1
OG0006659,3,1
OG0006660,1,2
OG0006661,2,2
OG0006662,1,4
OG0006663,2,1
OG0006664,1,2
OG0006666,2,1
OG0006667,1,1
OG0006668,1,1
OG0006670,2,1
OG0006671,2,1
OG0006673,2,2
OG0006675,1,1
OG0006676,3,1
OG0006677,1,2
OG0006678,1,2
OG0006679,3,1
OG0006680,1,1
OG0006680,1,1
OG0006681,1,1
OG0006682,1,2
OG0006683,1,1
OG0006684,2,1
OG0006684,1,1
OG0006685,1,3
OG0006687,1,1
OG0006688,1,1
OG0006689,1,1
OG0006690,2,1
OG0006691,1,1
OG0006692,1,1
OG0006693,1,1
OG0006694,1,1
OG0006694,1,1
OG0006696,1,1
OG0006697,2,1
OG0006698,2,1
OG0006700,1,1
OG0006701,1,1
OG0006701,2,1
OG0006702,1,3
OG0006703,1,1
OG0006711,4,1
OG0006712,2,1
OG0006712,1,1
OG0006713,1,1
OG0006714,1,1
OG0006718,1,1
OG0006719,2,1
OG0006719,2,1
OG0006720,6,1
OG0006720,1,1
OG0006721,1,2
OG0006722,1,1
OG0006728,1,1
OG0006728,2,2
OG0006730,1,1
OG0006731,2,1
OG0006733,1,2
OG0006734,1,1
OG0006734,2,1
OG0006735,1,2
OG0006736,2,2
OG0006738,1,1
OG0006740,2,2
OG0006741,3,1
OG0006742,2,1
OG0006742,2,1
OG0006743,2,1
OG0006744,2,1
OG0006745,1,1
OG0006746,1,1
OG0006747,1,1
OG0006747,1,1
OG0006748,1,2
OG0006749,1,1
OG0006750,1,1
OG0006751,1,1
OG0006752,2,2
OG0006753,2,1
OG0006755,2,1
OG0006757,2,1
OG0006757,2,1
OG0006757,2,1
OG0006758,1,1
OG0006760,2,2
OG0006761,2,2
OG0006761,1,1
OG0006762,2,1
OG0006762,1,3
OG0006763,1,1
OG0006764,1,2
OG0006765,1,1
OG0006765,1,1
OG0006766,1,1
OG0006767,2,2
OG0006768,1,1
OG0006770,1,1
OG0006771,1,1
OG0006773,2,2
OG0006774,2,1
OG0006774,1,1
OG0006775,1,1
OG0006777,1,1
OG0006778,1,2
OG0006779,1,1
OG0006780,3,2
OG0006781,2,1
OG0006782,1,2
OG0006784,1,1
OG0006785,2,2
OG0006785,2,2
OG0006786,4,1
OG0006787,1,2
OG0006788,1,1
OG0006790,3,1
OG0006790,2,1
OG0006793,1,1
OG0006794,2,1
OG0006795,2,2
OG0006796,1,1
OG0006797,1,1
OG0006797,1,1
OG0006798,1,1
OG0006799,1,1
OG0006800,2,1
OG0006801,2,2
OG0006802,1,2
OG0006804,5,1
OG0006804,2,1
OG0006805,1,1
OG0006806,2,1
OG0006807,1,1
OG0006808,2,2
OG0006809,1,2
OG0006810,2,2
OG0006811,1,1
OG0006812,2,2
OG0006813,2,1
OG0006814,2,2
OG0006814,1,1
OG0006815,1,1
OG0006816,1,2
OG0006816,1,1
OG0006817,1,2
OG0006819,1,1
OG0006819,1,2
OG0006820,2,1
OG0006821,1,1
OG0006822,1,1
OG0006822,2,1
OG0006823,2,1
OG0006824,2,1
OG0006825,1,2
OG0006826,1,1
OG0006828,1,1
OG0006829,1,1
OG0006830,3,1
OG0006830,2,1
OG0006831,2,1
OG0006831,1,1
OG0006832,1,1
OG0006833,2,1
OG0006834,1,1
OG0006834,1,1
OG0006836,1,1
OG0006837,1,1
OG0006838,2,3
OG0006839,2,2
OG0006840,1,3
OG0006841,8,1
OG0006842,1,1
OG0006843,3,1
OG0006844,1,1
OG0006844,2,2
OG0006845,2,1
OG0006846,2,3
OG0006847,1,1
OG0006848,1,1
OG0006849,1,1
OG0006849,1,2
OG0006850,2,1
OG0006851,2,1
OG0006852,4,1
OG0006852,1,1
OG0006853,3,1
OG0006854,2,1
OG0006855,1,2
OG0006856,1,2
OG0006857,1,1
OG0006858,1,1
OG0006859,1,1
OG0006861,1,1
OG0006862,1,2
OG0006863,1,1
OG0006864,2,2
OG0006865,1,1
OG0006866,2,1
OG0006866,1,1
OG0006867,1,1
OG0006868,2,1
OG0006870,1,1
OG0006871,2,2
OG0006872,1,1
OG0006873,1,1
OG0006874,2,2
OG0006875,3,1
OG0006877,1,2
OG0006878,1,1
OG0006879,2,2
OG0006880,1,1
OG0006882,2,2
OG0006883,1,1
OG0006884,1,1
OG0006885,1,3
OG0006886,1,1
OG0006887,2,3
OG0006887,1,1
OG0006889,1,1
OG0006890,1,1
OG0006891,1,1
OG0006892,2,1
OG0006893,2,3
OG0006895,2,1
OG0006897,2,2
OG0006904,1,1
OG0006907,2,1
OG0006907,1,1
OG0006909,1,1
OG0006910,1,1
OG0006911,1,1
OG0006913,1,1
OG0006915,1,1
OG0006916,1,1
OG0006917,1,1
OG0006917,2,1
OG0006919,3,1
OG0006919,3,1
OG0006920,3,1
OG0006921,2,1
OG0006922,1,2
OG0006923,1,2
OG0006926,3,1
OG0006926,1,1
OG0006928,1,2
OG0006929,1,1
OG0006932,1,1
OG0006932,1,1
OG0006934,1,1
OG0006937,2,1
OG0006938,1,1
OG0006939,1,1
OG0006939,1,1
OG0006941,2,2
OG0006942,2,1
OG0006942,1,1
OG0006943,1,1
OG0006944,3,1
OG0006945,1,1
OG0006946,1,1
OG0006947,2,1
OG0006948,2,2
OG0006949,1,1
OG0006950,1,2
OG0006952,2,1
OG0006953,1,1
OG0006954,1,1
OG0006955,1,1
OG0006956,2,1
OG0006957,1,1
OG0006958,2,1
OG0006959,3,1
OG0006959,1,1
OG0006960,2,1
OG0006961,2,1
OG0006961,2,1
OG0006964,1,5
OG0006965,1,1
OG0006966,1,2
OG0006967,2,1
OG0006968,2,1
OG0006969,1,1
OG0006971,1,1
OG0006972,2,1
OG0006973,2,2
OG0006974,1,1
OG0006975,1,1
OG0006976,2,1
OG0006976,1,1
OG0006977,2,1
OG0006977,4,1
OG0006978,3,1
OG0006978,2,1
OG0006979,2,2
OG0006980,1,1
OG0006981,2,1
OG0006982,1,1
OG0006983,1,2
OG0006983,1,1
OG0006984,1,2
OG0006985,1,1
OG0006986,3,1
OG0006987,2,1
OG0006988,2,1
OG0006989,1,2
OG0006990,2,1
OG0006991,1,2
OG0006992,1,1
OG0006993,1,1
OG0006994,1,1
OG0006995,1,2
OG0006996,1,1
OG0006996,1,1
OG0006997,3,1
OG0006998,2,1
OG0006998,1,1
OG0006999,1,4
OG0007000,1,1
OG0007001,2,1
OG0007003,1,2
OG0007004,1,4
OG0007005,1,1
OG0007006,1,3
OG0007006,1,1
OG0007007,2,1
OG0007010,1,1
OG0007011,1,1
OG0007011,2,1
OG0007012,2,1
OG0007014,1,1
OG0007015,1,1
OG0007016,2,2
OG0007017,1,1
OG0007018,2,1
OG0007019,1,1
OG0007020,1,2
OG0007021,1,1
OG0007022,1,1
OG0007023,1,2
OG0007024,1,1
OG0007025,1,1
OG0007026,2,1
OG0007027,2,1
OG0007028,1,1
OG0007029,2,2
OG0007030,3,1
OG0007030,2,1
OG0007031,1,1
OG0007032,2,1
OG0007033,1,1
OG0007034,1,1
OG0007035,1,1
OG0007036,1,3
OG0007037,2,1
OG0007038,1,1
OG0007038,1,1
OG0007039,2,1
OG0007039,2,1
OG0007040,1,1
OG0007042,2,1
OG0007043,2,2
OG0007044,2,1
OG0007045,2,2
OG0007046,1,1
OG0007047,1,1
OG0007049,2,1
OG0007050,2,1
OG0007050,1,1
OG0007051,1,2
OG0007051,1,1
OG0007052,1,1
OG0007053,1,1
OG0007054,1,1
OG0007054,1,1
OG0007055,1,1
OG0007056,1,1
OG0007057,3,1
OG0007058,1,2
OG0007059,2,1
OG0007060,4,1
OG0007061,1,1
OG0007062,1,1
OG0007063,1,1
OG0007064,2,1
OG0007065,1,1
OG0007066,2,1
OG0007067,2,1
OG0007068,1,1
OG0007069,1,1
OG0007070,1,1
OG0007070,1,1
OG0007072,3,2
OG0007073,1,1
OG0007073,1,1
OG0007074,3,1
OG0007075,1,2
OG0007076,2,1
OG0007077,3,1
OG0007078,1,1
OG0007079,2,1
OG0007080,1,2
OG0007081,1,1
OG0007082,2,2
OG0007084,1,1
OG0007085,1,1
OG0007086,1,1
OG0007087,2,4
OG0007088,1,1
OG0007089,2,1
OG0007090,2,2
OG0007091,1,1
OG0007092,1,1
OG0007093,1,1
OG0007094,2,1
OG0007094,1,1
OG0007095,1,1
OG0007097,2,1
OG0007098,1,1
OG0007099,1,2
OG0007100,1,1
OG0007101,1,1
OG0007102,1,1
OG0007103,2,1
OG0007103,2,1
OG0007105,2,1
OG0007106,2,1
OG0007107,1,1
OG0007109,1,2
OG0007110,1,1
OG0007111,3,1
OG0007112,3,1
OG0007113,1,1
OG0007114,3,1
OG0007115,1,1
OG0007116,1,1
OG0007117,2,1
OG0007118,1,2
OG0007124,2,1
OG0007125,1,1
OG0007127,2,1
OG0007128,2,1
OG0007129,2,1
OG0007130,2,1
OG0007130,2,1
OG0007131,1,1
OG0007132,2,1
OG0007132,1,1
OG0007133,1,1
OG0007133,1,1
OG0007134,2,2
OG0007135,1,1
OG0007135,1,1
OG0007136,2,1
OG0007137,2,1
OG0007138,2,1
OG0007139,2,2
OG0007140,1,1
OG0007140,2,1
OG0007141,1,1
OG0007141,2,1
OG0007142,1,1
OG0007142,1,1
OG0007143,2,1
OG0007145,1,5
OG0007146,1,1
OG0007147,1,1
OG0007147,1,2
OG0007148,1,1
OG0007149,2,1
OG0007150,1,1
OG0007150,2,1
OG0007151,2,1
OG0007153,1,1
OG0007154,1,2
OG0007155,3,2
OG0007156,1,1
OG0007157,1,1
OG0007158,3,1
OG0007158,1,1
OG0007159,1,2
OG0007160,2,1
OG0007161,1,1
OG0007161,1,1
OG0007162,2,1
OG0007163,1,1
OG0007164,1,1
OG0007164,2,1
OG0007168,1,1
